hidden_layers_n,h1_size,h2_size,h3_size,h4_size,alpha,learning_rate_init,beta_1,beta_2,tol,source,msc,dsp,model_update_time,acquisition_time,query_time
-5.688631057739258,-1.7215747833251953,-2.1379969120025635,27.564640045166016,26.296382904052734,25.442214965820312,14.318714141845703,-4.9291181564331055,2.3955047130584717,-2.477006435394287,1.0,0.20837479829788208,0.039452970027923584,0.8248510360717773,0.6508748531341553,60.645925998687744
-1.9899191856384277,-2.8724091053009033,-0.7801377773284912,12.234716415405273,23.46100616455078,22.520837783813477,6.077249050140381,-4.8112640380859375,2.280264377593994,-2.072796106338501,1.0,0.23476552963256836,0.01608973741531372,1.5028901100158691,0.7671658992767334,20.813374996185303
-2.3062758445739746,-2.626608371734619,-0.5976707935333252,30.81167984008789,12.82947826385498,20.455049514770508,12.83316421508789,-5.646887302398682,1.8674978017807007,-2.9531984329223633,2.0,0.22889745235443115,0.03257560729980469,0.7657582759857178,1.3129112720489502,58.45952320098877
-5.610196590423584,-1.5768110752105713,-1.6715974807739258,15.690502166748047,28.99229621887207,6.255582809448242,13.85165786743164,-1.384164810180664,1.8673601150512695,-3.078033924102783,1.0,0.1880170702934265,0.22184425592422485,1.3595471382141113,0.811633825302124,15.862434387207031
-4.825955867767334,-1.6044801473617554,-2.6254260540008545,31.40947914123535,15.698309898376465,19.699859619140625,12.67111873626709,-1.8377094268798828,3.522643566131592,-2.719852924346924,2.0,0.20482957363128662,0.14794433116912842,0.7857801914215088,1.1145803928375244,32.32851505279541
-4.14874792098999,-2.9259276390075684,-1.8442580699920654,13.184545516967773,28.97269630432129,10.106383323669434,5.5329108238220215,-2.126607656478882,2.8206279277801514,-3.410304546356201,2.0,0.15761524438858032,0.17690229415893555,1.1457829475402832,0.8108258247375488,13.853418588638306
-3.3554725646972656,-1.279813289642334,-2.2723259925842285,3.236858606338501,27.579936981201172,31.906137466430664,3.561367988586426,-5.251352310180664,1.679551601409912,-4.93281364440918,2.0,0.2489224672317505,0.0,1.3450675010681152,0.8847107887268066,58.757239818573
-4.875937461853027,-2.5343661308288574,-2.64992356300354,7.1833906173706055,13.45062255859375,24.974241256713867,11.068561553955078,-3.589425563812256,3.0886635780334473,-2.6511917114257812,2.0,0.15237635374069214,0.18128788471221924,0.5282669067382812,0.6545975208282471,11.442087173461914
-4.04468297958374,-1.536064624786377,-1.2550245523452759,7.726785182952881,6.751494407653809,5.727485179901123,8.165807723999023,-4.005327224731445,3.8758747577667236,-3.3337998390197754,2.0,0.1523110270500183,0.19538235664367676,1.2897064685821533,0.8990478515625,38.76791429519653
-5.261301517486572,-2.439145565032959,-0.31128716468811035,11.616119384765625,6.191817760467529,22.41319465637207,5.888833045959473,-1.4023728370666504,2.7098145484924316,-4.060632705688477,2.0,0.15191268920898438,0.1884801983833313,0.6715781688690186,0.8788976669311523,16.859557390213013
-5.773022651672363,-0.12996125221252441,-2.2667040824890137,22.66135597229004,5.61445426940918,21.96723747253418,16.959922790527344,-2.97305965423584,2.6291937828063965,-2.5694546699523926,1.0,0.21295064687728882,0.07430708408355713,0.9841630458831787,3.2539591789245605,19.52572226524353
-5.626481533050537,-0.12670660018920898,-2.846916675567627,9.714973449707031,17.510852813720703,4.955761909484863,13.33381462097168,-3.7508962154388428,3.8151237964630127,-3.1437087059020996,2.0,0.25105100870132446,0.1952270269393921,4.941592454910278,8.205380201339722,24.076609134674072
-5.611293792724609,-0.8159244060516357,-2.403049945831299,5.112180709838867,19.294715881347656,22.98587989807129,21.878700256347656,-3.140517473220825,3.282158136367798,-4.519086837768555,1.0,0.15022188425064087,0.1878199577331543,3.557324171066284,1.7299318313598633,78.93326663970947
-4.897367477416992,-0.2986257076263428,-1.354308009147644,10.186622619628906,26.642107009887695,25.792001724243164,11.010727882385254,-2.1070737838745117,1.6624150276184082,-2.224365234375,2.0,0.16888773441314697,0.14565616846084595,0.7560336589813232,2.3521316051483154,8.306092500686646
-2.924363613128662,-1.0833806991577148,-1.0680150985717773,27.426742553710938,30.72251319885254,16.573104858398438,2.687425136566162,-1.7689366340637207,2.9089534282684326,-2.954345464706421,2.0,0.16311907768249512,0.1782565712928772,12.875370025634766,7.508807897567749,36.76992607116699
-3.3236656188964844,-1.3735592365264893,-2.332996368408203,17.181541442871094,26.110776901245117,19.988826751708984,13.763077735900879,-4.631197929382324,3.1999404430389404,-3.6065433025360107,2.0,0.15668708086013794,0.19497036933898926,0.7765810489654541,0.7910223007202148,94.77060341835022
-4.251738548278809,-0.9216098785400391,-1.282897710800171,6.916265487670898,24.44090461730957,24.43152618408203,26.8052978515625,-4.731075286865234,3.7024927139282227,-3.0499203205108643,1.0,0.159737229347229,0.19302624464035034,1.153658151626587,0.6664855480194092,89.1646454334259
-3.6045312881469727,-1.3322999477386475,-0.8486809730529785,12.483124732971191,22.991113662719727,16.81661605834961,17.05443572998047,-3.6870152950286865,2.3862078189849854,-3.869361162185669,2.0,0.1478678584098816,0.1981903314590454,4.784750461578369,1.5635278224945068,43.976776361465454
-2.135772705078125,-1.6000292301177979,-1.9249582290649414,31.057832717895508,15.900154113769531,28.36663055419922,19.793893814086914,-2.462770938873291,2.6631522178649902,-4.020598411560059,1.0,0.15595757961273193,0.16512668132781982,12.492650747299194,6.2354536056518555,64.6578803062439
-1.2820940017700195,-2.9970693588256836,-2.902055263519287,15.44333553314209,28.622081756591797,14.409952163696289,4.172551155090332,-5.489540100097656,3.267138957977295,-3.4141697883605957,2.0,0.23168230056762695,0.021098196506500244,1.642669916152954,1.0276987552642822,40.8171660900116
-4.3598504066467285,-2.3952255249023438,-2.2407426834106445,3.701148509979248,22.24540138244629,23.994548797607422,25.296184539794922,-4.594484806060791,2.38166880607605,-3.9106786251068115,1.0,0.15592443943023682,0.19731950759887695,7.9335198402404785,2.026717185974121,126.81282567977905
-3.9136271476745605,-1.6031726598739624,-1.81366765499115,14.018898963928223,22.685880661010742,18.042884826660156,21.68825912475586,-3.53153133392334,2.798729181289673,-3.91949200630188,1.0,0.1501554250717163,0.16885441541671753,1.3991405963897705,1.1632204055786133,61.25991225242615
-3.1243083477020264,-2.9826765060424805,-0.26840782165527344,4.418796062469482,15.451208114624023,3.0685653686523438,13.449262619018555,-1.5486936569213867,3.2229807376861572,-2.089592218399048,2.0,0.15900737047195435,0.14047378301620483,0.9909460544586182,0.7110321521759033,5.906650066375732
-3.758228302001953,-0.6158170700073242,-2.4130120277404785,6.441947937011719,9.123971939086914,2.5442399978637695,9.182289123535156,-2.1168746948242188,1.7920979261398315,-2.1209192276000977,2.0,0.16026824712753296,0.15190023183822632,1.0984902381896973,1.2154624462127686,6.499990940093994
-5.889023780822754,-0.8466653823852539,-2.8071208000183105,17.33824920654297,21.443763732910156,30.56264877319336,7.015193462371826,-4.934059143066406,2.087303638458252,-4.3719658851623535,2.0,0.16059929132461548,0.19007611274719238,1.7143104076385498,1.1007046699523926,67.38868474960327
-5.6961164474487305,-1.8942985534667969,-0.7885408401489258,23.929662704467773,22.299545288085938,6.792189121246338,10.393929481506348,-2.393641471862793,2.0853593349456787,-2.0308122634887695,2.0,0.1522437334060669,0.16925758123397827,1.0948948860168457,0.9189453125,7.155676364898682
-1.0355663299560547,-1.3431124687194824,-0.9583792686462402,30.656513214111328,14.488658905029297,10.704133033752441,25.774097442626953,-2.6544742584228516,3.8578202724456787,-4.6211442947387695,2.0,0.1538352370262146,0.13529127836227417,1.1479802131652832,2.4413771629333496,60.3685884475708
-3.018582582473755,-2.449479103088379,-2.991037368774414,13.945672035217285,28.961135864257812,26.24748420715332,27.671560287475586,-4.730513095855713,2.1368448734283447,-2.572265625,1.0,0.18599551916122437,0.0837942361831665,0.7345736026763916,0.9212687015533447,46.98361372947693
