hidden_layers_n,h1_size,h2_size,h3_size,h4_size,alpha,learning_rate_init,beta_1,beta_2,tol,source,msc,dsp,model_update_time,acquisition_time,query_time
-3.3417904376983643,-1.1740469932556152,-0.9261434078216553,26.014156341552734,31.752220153808594,11.060746192932129,9.958037376403809,-5.948395729064941,1.3596558570861816,-2.490103006362915,2.0,0.2849949598312378,0.10471868515014648,0.30237483978271484,0.47996044158935547,4.787790775299072
-1.5101470947265625,-0.1211690902709961,-0.3779475688934326,17.383102416992188,5.181129455566406,22.283092498779297,17.50845718383789,-5.210738182067871,1.0951828956604004,-3.4404029846191406,2.0,0.20529162883758545,0.05358093976974487,0.25937676429748535,0.4746410846710205,49.41179966926575
-4.7769927978515625,-2.577451705932617,-0.8745841979980469,27.404760360717773,28.718791961669922,5.072720527648926,2.880298376083374,-5.674490928649902,1.0603070259094238,-3.6956658363342285,2.0,0.3080037832260132,0.19564104080200195,0.4538116455078125,1.037837266921997,183.50849843025208
-1.8828158378601074,-2.506943702697754,-1.7182822227478027,10.25850772857666,2.513117790222168,10.626373291015625,22.034299850463867,-1.4831857681274414,3.7504804134368896,-4.3121819496154785,2.0,0.1761152148246765,0.21010440587997437,0.4196512699127197,1.168546199798584,15.908605813980103
-4.221726894378662,-2.6578478813171387,-0.15818285942077637,7.632207870483398,9.946769714355469,9.410860061645508,13.392781257629395,-4.059265613555908,1.2184659242630005,-4.307185173034668,1.0,0.15091818571090698,0.1867390275001526,0.44872188568115234,0.9452509880065918,97.17265439033508
-4.808778285980225,-0.06456542015075684,-0.2534661293029785,28.84330940246582,17.992095947265625,3.118515968322754,16.241775512695312,-5.129184246063232,2.812747001647949,-3.003260374069214,1.0,0.7510775178670883,0.0,0.4806234836578369,1.1138386726379395,66.0859158039093
-5.253925800323486,-0.6553444862365723,-0.33761167526245117,17.913230895996094,18.760395050048828,17.077556610107422,6.101982593536377,-4.126556396484375,1.997915267944336,-3.8677608966827393,1.0,0.14912760257720947,0.19684970378875732,0.6177332401275635,1.0803420543670654,92.08630728721619
-1.2073516845703125,-2.7309763431549072,-0.7740790843963623,17.081344604492188,20.49211883544922,4.290770053863525,15.901612281799316,-4.289572715759277,3.037372350692749,-3.3547723293304443,1.0,0.14942622184753418,0.1920868158340454,0.43019795417785645,0.9533419609069824,82.82932662963867
-3.7695443630218506,-2.0742368698120117,-2.463606357574463,4.165088653564453,12.535711288452148,20.082887649536133,2.30330753326416,-1.457003116607666,3.148973226547241,-4.479331016540527,2.0,0.16669976711273193,0.1954854130744934,0.3917663097381592,1.1298489570617676,12.484575986862183
-5.906736850738525,-0.4346635341644287,-1.4985582828521729,6.266871929168701,15.921183586120605,21.93510627746582,8.634979248046875,-5.110564231872559,2.83998703956604,-4.883177280426025,2.0,0.1990584135055542,0.06659168004989624,0.525648832321167,0.8632650375366211,84.50032615661621
-5.540063381195068,-1.9943822622299194,-1.6139639616012573,9.106205940246582,24.53849983215332,19.468711853027344,31.983421325683594,-5.014068126678467,2.2129530906677246,-3.7398457527160645,1.0,0.1599029302597046,0.20221984386444092,0.42929506301879883,0.9650273323059082,140.0380504131317
-3.265465497970581,-0.0638875961303711,-2.7669265270233154,5.248668193817139,10.349030494689941,8.028363227844238,24.894760131835938,-5.72252893447876,1.9341609477996826,-2.2149205207824707,2.0,0.733174204826355,0.05772578716278076,0.5714201927185059,2.187629222869873,5.335224390029907
-4.220149993896484,-0.6976134777069092,-2.9037272930145264,12.936954498291016,8.288877487182617,11.525286674499512,26.451953887939453,-3.4830803871154785,3.581155776977539,-4.8823747634887695,2.0,0.1469394564628601,0.1976580023765564,0.40903186798095703,1.0055716037750244,63.90005683898926
-1.742426872253418,-0.3392469882965088,-1.5608766078948975,17.614273071289062,8.153228759765625,5.975337028503418,28.83465003967285,-5.736422061920166,3.0211000442504883,-3.321572780609131,2.0,0.2489224672317505,0.0,0.5601584911346436,1.8806350231170654,38.97320365905762
-1.059180736541748,-0.37465929985046387,-0.11023306846618652,5.360321998596191,30.13237953186035,13.920266151428223,31.410959243774414,-5.932679653167725,3.2847437858581543,-3.1800687313079834,1.0,0.27193158864974976,0.04630255699157715,0.553645133972168,1.1658005714416504,28.2028648853302
-3.927422046661377,-0.6473369598388672,-0.5099859237670898,9.223182678222656,17.375019073486328,22.729585647583008,13.654675483703613,-1.1384406089782715,1.4427748918533325,-2.9100024700164795,2.0,0.162852942943573,0.12989073991775513,0.4813706874847412,1.2430963516235352,8.242492914199829
-3.2173194885253906,-2.623497247695923,-2.1822876930236816,4.784726142883301,31.140350341796875,22.724449157714844,4.928999900817871,-3.5354857444763184,3.8441197872161865,-4.381154537200928,2.0,0.1535038948059082,0.19314998388290405,1.1474387645721436,1.0097339153289795,51.68882393836975
-2.9882309436798096,-1.407851219177246,-0.8021523952484131,19.34410858154297,18.05430793762207,3.1363892555236816,17.642139434814453,-2.610724449157715,2.249878168106079,-4.38735294342041,2.0,0.14932656288146973,0.19010496139526367,0.4848496913909912,1.4997620582580566,23.37650442123413
-1.369452953338623,-0.4000976085662842,-1.6620919704437256,28.197296142578125,21.747861862182617,8.642822265625,22.53777503967285,-5.8440656661987305,3.2566614151000977,-4.492648124694824,2.0,0.235395610332489,0.019038677215576172,0.5880117416381836,1.3243615627288818,287.4939510822296
-2.595248222351074,-1.8307960033416748,-1.1476260423660278,9.071084976196289,18.8689022064209,27.44654083251953,28.970539093017578,-4.070825576782227,2.3133106231689453,-3.727132797241211,2.0,0.15164709091186523,0.18462103605270386,0.5697987079620361,1.0015888214111328,63.770293951034546
-4.6238694190979,-2.9201321601867676,-2.999077320098877,9.343915939331055,10.461935997009277,6.070188999176025,6.8573832511901855,-3.8252055644989014,1.2423655986785889,-3.593445062637329,2.0,0.15330517292022705,0.1850142478942871,0.6551940441131592,1.0670876502990723,28.44245171546936
-1.4300060272216797,-0.8824160099029541,-0.453763484954834,21.213903427124023,28.64755630493164,17.15839385986328,15.942719459533691,-2.5642991065979004,3.618872880935669,-4.958684921264648,2.0,0.15224343538284302,0.2016957402229309,0.7731790542602539,1.1455702781677246,33.027974128723145
-5.806731700897217,-1.5978819131851196,-2.316972494125366,5.637626647949219,27.392610549926758,5.7015886306762695,4.568234443664551,-1.8942694664001465,3.724003553390503,-2.709622621536255,2.0,0.1596052646636963,0.15282726287841797,0.9825835227966309,1.252040147781372,14.090986490249634
-3.651709794998169,-1.1143550872802734,-1.8689535856246948,11.668333053588867,30.019493103027344,23.729841232299805,2.2449519634246826,-4.788465976715088,2.437258243560791,-4.403674125671387,1.0,0.15227735042572021,0.19874536991119385,0.6484420299530029,1.0968940258026123,144.64877271652222
-5.1484246253967285,-1.6295499801635742,-1.9846787452697754,21.220426559448242,7.959078311920166,24.472618103027344,19.079421997070312,-2.717562675476074,1.3117711544036865,-3.5865111351013184,2.0,0.15549367666244507,0.18686866760253906,0.7443783283233643,1.1494128704071045,6.901007413864136
-2.5600361824035645,-1.573113203048706,-1.3611642122268677,18.700096130371094,6.983455181121826,22.791126251220703,12.328018188476562,-1.7758750915527344,2.806748390197754,-3.9129974842071533,2.0,0.16000217199325562,0.17299306392669678,0.7812104225158691,1.7798817157745361,13.954392910003662
-3.863957405090332,-1.660258412361145,-1.128111481666565,16.543331146240234,8.228397369384766,10.70770263671875,18.226856231689453,-5.336847305297852,2.4968113899230957,-2.3858091831207275,1.0,0.28157949447631836,0.10423314571380615,0.8580887317657471,1.9909663200378418,16.819539308547974
-2.557237148284912,-1.0985403060913086,-2.933166980743408,29.452260971069336,29.034021377563477,8.270051002502441,8.19796371459961,-5.921812057495117,2.431476593017578,-3.1435418128967285,2.0,0.2538294792175293,0.03621101379394531,0.8462028503417969,1.3638720512390137,210.69233989715576
-1.9673070907592773,-0.414292573928833,-0.452409029006958,16.044326782226562,8.018651962280273,24.618873596191406,30.451692581176758,-1.0565295219421387,1.8601019382476807,-4.229495525360107,2.0,0.15821224451065063,0.18422991037368774,0.7846925258636475,1.0153684616088867,15.442025423049927
-5.7880377769470215,-1.2594435214996338,-1.0145057439804077,9.298404693603516,8.60815143585205,29.879953384399414,12.290729522705078,-2.3414125442504883,2.6363961696624756,-3.82773756980896,2.0,0.15032082796096802,0.19528144598007202,0.7223060131072998,1.2869946956634521,16.06757664680481
-4.310369491577148,-0.6278355121612549,-2.4467883110046387,14.326326370239258,21.78101348876953,22.719839096069336,26.381166458129883,-5.035206317901611,2.1497693061828613,-2.8781116008758545,1.0,0.16988229751586914,0.1865912675857544,1.046255111694336,1.4885141849517822,63.86347270011902
-2.585204601287842,-2.2908427715301514,-1.8457237482070923,7.847843170166016,22.597164154052734,16.056983947753906,24.485370635986328,-3.060567855834961,1.3491523265838623,-2.881061553955078,2.0,0.1529737114906311,0.19219833612442017,0.7456145286560059,1.117614984512329,7.399344444274902
-1.6903810501098633,-1.5395028591156006,-1.9988337755203247,6.74685525894165,31.93440818786621,22.650684356689453,5.32335090637207,-3.51993465423584,3.1891305446624756,-2.2282533645629883,2.0,0.15502899885177612,0.20229142904281616,0.9520173072814941,1.8677217960357666,9.824864149093628
-5.479599475860596,-0.5167508125305176,-2.583688259124756,10.058422088623047,11.977246284484863,19.06944465637207,7.419013977050781,-2.4802346229553223,3.5529584884643555,-2.6534886360168457,1.0,0.1528080701828003,0.19346678256988525,0.8090195655822754,1.1005916595458984,22.011212825775146
-3.069349765777588,-0.2093217372894287,-2.6958606243133545,7.634598255157471,5.538889408111572,9.783203125,20.417402267456055,-3.968686819076538,3.8077304363250732,-3.3402554988861084,2.0,0.15463143587112427,0.18593436479568481,0.3749709129333496,0.49633026123046875,33.35948204994202
-3.5343399047851562,-2.6059582233428955,-2.105672597885132,8.608391761779785,15.344986915588379,17.540557861328125,11.830662727355957,-3.2207212448120117,2.3971896171569824,-2.3640146255493164,2.0,0.15297389030456543,0.1964106559753418,0.34968996047973633,0.501143217086792,5.840074300765991
-2.634221315383911,-1.291318655014038,-1.8579378128051758,14.83536434173584,12.866135597229004,4.209980487823486,10.26024341583252,-2.2065205574035645,3.408214807510376,-2.6658926010131836,2.0,0.15920740365982056,0.21318912506103516,0.6927089691162109,0.5705041885375977,11.22432804107666
-2.013246536254883,-2.3520567417144775,-1.6150339841842651,15.903433799743652,9.859557151794434,19.441736221313477,11.361279487609863,-1.9803695678710938,3.8102610111236572,-3.620138168334961,2.0,0.16868793964385986,0.20156139135360718,0.3584012985229492,0.6913259029388428,14.833252429962158
-3.5947232246398926,-0.921893835067749,-2.4387378692626953,5.959540843963623,22.178369522094727,6.082973003387451,9.185454368591309,-1.1047840118408203,3.8345236778259277,-3.1841835975646973,2.0,0.22346407175064087,0.06471562385559082,0.34813570976257324,0.509035587310791,9.503950595855713
-1.254300594329834,-0.5218687057495117,-1.5395375490188599,23.424222946166992,30.567527770996094,15.74453067779541,15.937154769897461,-5.525903224945068,1.5508546829223633,-2.505148410797119,2.0,0.2649695873260498,0.06862646341323853,0.4278850555419922,0.5429012775421143,30.982478380203247
-1.0982670783996582,-2.485124349594116,-2.589153289794922,7.6632513999938965,25.787208557128906,14.889873504638672,30.11614990234375,-3.3204355239868164,2.6721134185791016,-4.257460594177246,2.0,0.1495257019996643,0.17579489946365356,0.4180269241333008,0.5559861660003662,27.50164031982422
-3.414243698120117,-0.9594988822937012,-2.6493167877197266,10.454155921936035,10.849627494812012,22.24715805053711,9.613740921020508,-4.295224666595459,3.6392629146575928,-3.095907211303711,1.0,0.1517467498779297,0.2046339511871338,0.33834099769592285,0.5311863422393799,42.73703336715698
-3.5089094638824463,-1.8726699352264404,-1.3013103008270264,12.6829833984375,4.499095916748047,31.3050479888916,10.130160331726074,-2.159158229827881,1.170453667640686,-4.18944787979126,2.0,0.1499893069267273,0.19086796045303345,0.42035746574401855,0.5445959568023682,17.7537784576416
-2.318685531616211,-2.8788933753967285,-2.5055294036865234,14.070115089416504,8.052021026611328,19.79610252380371,13.866814613342285,-2.036916971206665,2.0242815017700195,-4.876046657562256,2.0,0.16477692127227783,0.18885451555252075,0.3613624572753906,0.5683672428131104,9.884351015090942
-4.132546424865723,-0.18388080596923828,-2.890895366668701,6.931516647338867,3.339420795440674,9.472291946411133,21.352840423583984,-2.8453385829925537,2.840683937072754,-4.185776710510254,1.0,0.17104411125183105,0.1401088833808899,0.34285473823547363,0.5374407768249512,37.83785390853882
-2.843780279159546,-1.9098719358444214,-2.7710120677948,7.7494707107543945,26.40007781982422,13.542573928833008,13.758439064025879,-4.779903888702393,1.1717702150344849,-2.018223524093628,2.0,0.28055161237716675,0.08581173419952393,0.31843996047973633,0.5710434913635254,16.974021911621094
-5.471220016479492,-1.3153791427612305,-2.477169990539551,10.922550201416016,11.515105247497559,10.19141960144043,31.04941749572754,-1.3397889137268066,1.3970096111297607,-4.5280632972717285,2.0,0.16146111488342285,0.17802298069000244,0.3371133804321289,0.545907735824585,6.284758806228638
-5.038014888763428,-2.3167035579681396,-0.6520278453826904,22.105422973632812,11.289670944213867,15.511783599853516,12.859163284301758,-5.304503917694092,1.0758594274520874,-3.5020389556884766,1.0,0.17621487379074097,0.12210267782211304,1.1067636013031006,0.7039387226104736,86.11702513694763
-3.0906639099121094,-1.4377648830413818,-2.5891335010528564,28.321277618408203,20.68667221069336,21.323532104492188,29.527441024780273,-1.3061909675598145,2.99658203125,-3.12485671043396,2.0,0.17180603742599487,0.15156424045562744,0.2916102409362793,0.40886855125427246,17.425039529800415
-1.5824308395385742,-1.7719162702560425,-2.4625394344329834,14.371651649475098,26.513349533081055,11.277229309082031,16.861045837402344,-4.6909499168396,2.347215414047241,-3.3123297691345215,1.0,0.15705156326293945,0.21012336015701294,0.2820594310760498,0.42290568351745605,68.73994445800781
-4.113196849822998,-0.42444562911987305,-1.386088252067566,16.840221405029297,14.589645385742188,2.712266683578491,13.126429557800293,-2.0025877952575684,3.0557217597961426,-2.2918403148651123,2.0,0.15270835161209106,0.19369900226593018,0.2730271816253662,0.39070606231689453,6.089017868041992
-4.130263805389404,-0.2141261100769043,-0.2128434181213379,5.037859916687012,4.638993263244629,26.947914123535156,15.370795249938965,-5.781031608581543,1.628894567489624,-3.0364255905151367,2.0,0.7518069297075272,0.002295255661010742,0.6304788589477539,0.38742566108703613,43.52270722389221
-3.4706709384918213,-1.7118922472000122,-2.8558249473571777,28.407058715820312,23.85468292236328,8.750539779663086,25.220478057861328,-4.041459083557129,2.1735501289367676,-3.073619842529297,1.0,0.1498902440071106,0.19847697019577026,0.2649412155151367,0.37789201736450195,42.52580714225769
-5.05826473236084,-2.355884552001953,-1.876202940940857,12.67982006072998,22.69371223449707,8.290205001831055,26.794395446777344,-5.685359954833984,2.0362164974212646,-3.0320427417755127,2.0,0.7510775327682495,0.0,0.2974741458892822,0.42661547660827637,52.9504280090332
-3.7198359966278076,-0.7388780117034912,-0.2527949810028076,12.46968936920166,26.905536651611328,9.97514820098877,17.23554039001465,-3.41412353515625,2.8694233894348145,-4.1597981452941895,2.0,0.14932692050933838,0.1865025758743286,0.274000883102417,0.38534069061279297,53.758628606796265
-3.908616065979004,-2.476060390472412,-0.542172908782959,19.201623916625977,20.239665985107422,19.15098762512207,9.757330894470215,-5.362329959869385,2.7334749698638916,-2.764356851577759,1.0,0.24895566701889038,0.00014722347259521484,0.29089927673339844,0.3884563446044922,65.11713099479675
-1.451624870300293,-0.6174318790435791,-1.166341781616211,7.489657402038574,15.717735290527344,30.376571655273438,5.454491138458252,-1.849632740020752,3.435422420501709,-2.9989209175109863,1.0,0.15396833419799805,0.17331284284591675,0.296234130859375,0.3901853561401367,16.276703357696533
-4.729531288146973,-0.9466040134429932,-2.349003791809082,16.643535614013672,11.095770835876465,5.922999382019043,10.912314414978027,-1.6428618431091309,2.868825912475586,-4.776228427886963,2.0,0.16450977325439453,0.21352815628051758,0.31185245513916016,0.3926370143890381,9.44635534286499
-5.83165168762207,-1.1066169738769531,-0.4957904815673828,19.812898635864258,11.720505714416504,27.17188262939453,20.462434768676758,-1.49699068069458,1.3151007890701294,-2.0702626705169678,2.0,0.15211153030395508,0.19602936506271362,0.2901191711425781,0.3786764144897461,3.6199750900268555
-3.9924299716949463,-1.2369205951690674,-2.6156935691833496,13.86409854888916,22.04819107055664,19.175050735473633,29.81644058227539,-4.279685020446777,3.537531852722168,-4.816578388214111,1.0,0.1489618420600891,0.18995314836502075,0.28456783294677734,0.3887441158294678,132.3468804359436
-2.8466901779174805,-1.9518250226974487,-0.012322664260864258,26.50473976135254,7.632497787475586,17.726303100585938,12.155801773071289,-1.7537055015563965,2.6841635704040527,-2.594780445098877,1.0,0.15048706531524658,0.1594955325126648,0.2983546257019043,0.4148869514465332,28.557404279708862
-3.3516652584075928,-0.5453591346740723,-0.7497963905334473,26.858789443969727,5.452586650848389,15.028117179870605,11.088935852050781,-4.3927812576293945,1.0980000495910645,-2.178551197052002,2.0,0.18168556690216064,0.18148446083068848,0.3283224105834961,0.4076211452484131,11.417088270187378
-2.191708564758301,-2.6383869647979736,-0.7096738815307617,3.7381904125213623,2.665675163269043,13.516339302062988,14.058083534240723,-5.481101036071777,2.068121910095215,-2.6370511054992676,2.0,0.273456871509552,0.058524131774902344,0.39104628562927246,0.40874361991882324,23.952871322631836
-5.365479946136475,-1.2455666065216064,-0.7749605178833008,3.332657814025879,6.861968517303467,8.009783744812012,12.928092956542969,-2.296706199645996,1.113962173461914,-2.3686161041259766,2.0,0.15211206674575806,0.1924036145210266,0.36032867431640625,0.5128262042999268,3.7978925704956055
-2.0929994583129883,-0.04285144805908203,-0.6874799728393555,7.846513271331787,20.952516555786133,11.508292198181152,31.63771629333496,-3.9299516677856445,2.831383466720581,-3.29207444190979,2.0,0.14899533987045288,0.1843937635421753,0.1650834083557129,0.40038371086120605,29.04539704322815
-3.4790220260620117,-2.643430471420288,-0.853813886642456,8.350048065185547,15.632555961608887,27.22047996520996,6.5027756690979,-4.144716262817383,1.5692640542984009,-2.3823726177215576,2.0,0.1654394268989563,0.16618585586547852,0.30548644065856934,0.4006004333496094,12.935029745101929
-3.8509650230407715,-1.3592345714569092,-2.4671032428741455,15.76364803314209,7.293275356292725,12.090032577514648,5.040297508239746,-4.44528341293335,3.7255859375,-3.864710807800293,2.0,0.1533716917037964,0.18402689695358276,0.32352662086486816,0.407914400100708,69.29565072059631
-4.533121585845947,-0.5934922695159912,-1.811308741569519,3.8884148597717285,30.72305679321289,26.166545867919922,7.1722493171691895,-1.2101407051086426,1.4205667972564697,-3.1244773864746094,1.0,0.1606326699256897,0.2090025544166565,0.346144437789917,0.40218281745910645,6.869754791259766
-3.115821599960327,-2.6264569759368896,-0.9801461696624756,17.825878143310547,15.354533195495605,3.5610339641571045,12.788166046142578,-2.983830690383911,1.4259233474731445,-3.318544626235962,2.0,0.15277504920959473,0.1876952052116394,0.4808516502380371,0.39908504486083984,7.913306713104248
-1.5295438766479492,-1.1214946508407593,-1.25972318649292,16.311111450195312,27.608856201171875,11.310660362243652,17.77923583984375,-1.4307451248168945,3.084068775177002,-4.207777500152588,2.0,0.16881942749023438,0.16682255268096924,0.36824750900268555,0.39777135848999023,12.165240049362183
-1.4406208992004395,-2.526644468307495,-1.0071910619735718,3.7600488662719727,29.209352493286133,24.50981330871582,8.286147117614746,-2.222931385040283,3.480168342590332,-4.779622554779053,2.0,0.15814632177352905,0.17380303144454956,0.384352445602417,0.41036009788513184,13.273182392120361
-1.8427443504333496,-1.238091230392456,-2.365550994873047,18.87143898010254,27.1435489654541,12.799848556518555,20.220062255859375,-4.683089256286621,2.7211947441101074,-2.5447075366973877,1.0,0.16815835237503052,0.17714500427246094,0.35600900650024414,0.3885164260864258,34.60407519340515
-2.286447286605835,-0.09759902954101562,-0.782416820526123,26.157926559448242,29.31889533996582,15.78248405456543,11.836793899536133,-5.547849655151367,1.722495436668396,-3.686920404434204,1.0,0.19912463426589966,0.0779009461402893,0.3495140075683594,0.3891730308532715,189.61402082443237
-5.077308654785156,-0.9604461193084717,-0.42801642417907715,6.8916120529174805,21.592321395874023,11.562500953674316,5.050477027893066,-4.858654022216797,3.5447750091552734,-2.0312585830688477,2.0,0.2310854196548462,0.020584464073181152,0.3678469657897949,0.46149349212646484,12.124687910079956
-3.1374001502990723,-0.3481287956237793,-2.405245065689087,19.99951171875,20.949512481689453,17.680919647216797,4.302651882171631,-5.16867733001709,1.2782559394836426,-4.950026988983154,2.0,0.21132558584213257,0.17565059661865234,0.4049265384674072,0.43435072898864746,40.2206928730011
-1.225776195526123,-1.6124204397201538,-1.4085664749145508,13.533141136169434,12.647802352905273,24.165773391723633,6.270806312561035,-3.659297466278076,2.1868698596954346,-4.237971782684326,2.0,0.14866364002227783,0.18279004096984863,0.48798227310180664,0.4021787643432617,38.42395234107971
-2.859449863433838,-2.8250226974487305,-0.06535553932189941,13.059356689453125,7.784316539764404,6.758042335510254,31.02362632751465,-1.4839534759521484,2.4661879539489746,-4.0106024742126465,2.0,0.1539018154144287,0.15345245599746704,0.39115452766418457,0.4001443386077881,11.439882278442383
-1.285362720489502,-1.9509555101394653,-0.47910189628601074,6.90732479095459,17.51993179321289,5.139688491821289,29.203006744384766,-2.6507034301757812,1.2682108879089355,-4.791590690612793,2.0,0.15522783994674683,0.20383167266845703,0.3616151809692383,0.3995473384857178,8.622973680496216
-5.451368808746338,-1.2333528995513916,-2.5040040016174316,14.162599563598633,15.239872932434082,29.796186447143555,12.48459529876709,-4.548954963684082,1.8939129114151,-4.374443054199219,2.0,0.15304028987884521,0.19587451219558716,0.364361047744751,0.41067051887512207,50.733697175979614
-1.015580177307129,-0.14306640625,-1.428191900253296,13.323846817016602,22.636072158813477,24.274906158447266,28.364606857299805,-4.277394771575928,3.4282186031341553,-3.178398370742798,2.0,0.1499232053756714,0.17528265714645386,0.3783082962036133,0.40961313247680664,30.531502962112427
-1.5873117446899414,-1.423164963722229,-0.9830498695373535,4.303394794464111,12.100495338439941,19.859004974365234,9.716829299926758,-5.710419654846191,1.8779776096343994,-2.4906394481658936,2.0,0.24428093433380127,0.009691238403320312,0.39963388442993164,0.4218761920928955,3.023465633392334
-2.2256836891174316,-1.605088472366333,-1.9056907892227173,6.192131996154785,28.4273738861084,24.757158279418945,5.3205437660217285,-2.9730749130249023,2.0286896228790283,-4.670903205871582,2.0,0.1514478325843811,0.19484460353851318,0.525454044342041,0.4277358055114746,22.182634592056274
-1.1435132026672363,-2.867537021636963,-0.2577667236328125,17.466691970825195,9.783693313598633,5.832400321960449,30.06538963317871,-1.5529918670654297,2.4658026695251465,-4.4129557609558105,2.0,0.17890220880508423,0.1704961061477661,0.3747425079345703,0.4136931896209717,9.642153263092041
-2.1472127437591553,-0.09096479415893555,-0.7208685874938965,19.986989974975586,27.5795841217041,11.667158126831055,17.151103973388672,-1.567274570465088,1.2889894247055054,-2.6128287315368652,2.0,0.17631560564041138,0.16624820232391357,0.33046936988830566,0.4392237663269043,8.613388776779175
-2.231163740158081,-1.3684622049331665,-2.4517366886138916,13.102775573730469,17.624549865722656,26.1519718170166,11.502909660339355,-1.3514142036437988,1.325343132019043,-3.010714292526245,2.0,0.18155300617218018,0.2386319637298584,0.3140599727630615,0.4341261386871338,6.442132949829102
-3.392282724380493,-2.892138957977295,-0.6156039237976074,16.998600006103516,11.332167625427246,27.857484817504883,30.072858810424805,-2.4893136024475098,1.6113718748092651,-4.33734655380249,2.0,0.14640885591506958,0.1823386549949646,0.33490610122680664,0.42346715927124023,15.659204959869385
-4.247429847717285,-1.3564554452896118,-2.5951313972473145,16.008380889892578,15.71231460571289,10.03446102142334,7.020668983459473,-4.152992248535156,3.82426381111145,-4.3561272621154785,1.0,0.15012240409851074,0.19717365503311157,0.32618069648742676,0.42963552474975586,83.25978899002075
-2.517712116241455,-2.9968249797821045,-0.8621683120727539,6.774637222290039,28.28363037109375,22.605470657348633,9.143123626708984,-4.2489519119262695,3.292863368988037,-3.603248119354248,2.0,0.1533050537109375,0.18487048149108887,0.31751418113708496,0.41121792793273926,54.94188833236694
-5.757492542266846,-2.501455783843994,-0.2518606185913086,9.142671585083008,11.314444541931152,18.48734474182129,3.594147205352783,-2.640641689300537,2.030587673187256,-3.2486681938171387,2.0,0.15018874406814575,0.1864001750946045,0.40658068656921387,0.4200575351715088,15.58063817024231
-5.974021911621094,-2.1787877082824707,-0.31783103942871094,10.789470672607422,8.493721961975098,21.640043258666992,27.096420288085938,-2.0165669918060303,2.5436203479766846,-3.2989139556884766,2.0,0.15277457237243652,0.17324721813201904,0.4166834354400635,0.4136357307434082,15.263405561447144
-5.866814613342285,-2.8387153148651123,-2.7999682426452637,13.111181259155273,8.098870277404785,11.139446258544922,6.815014839172363,-3.9191741943359375,2.223494529724121,-2.9258947372436523,2.0,0.1548302173614502,0.2023562788963318,0.39551734924316406,0.50350022315979,13.787326574325562
-5.569879055023193,-2.0721230506896973,-2.387159824371338,7.026564598083496,10.047113418579102,9.006829261779785,12.085603713989258,-4.201484203338623,1.1698219776153564,-3.349184513092041,2.0,0.15496259927749634,0.18343478441238403,0.3632686138153076,0.4412100315093994,17.897781133651733
-5.898377895355225,-2.826298952102661,-0.04513740539550781,30.667762756347656,28.914928436279297,9.498176574707031,4.831572532653809,-4.000428676605225,3.3814477920532227,-4.15174674987793,2.0,0.14846450090408325,0.18576496839523315,0.33881235122680664,0.42182135581970215,112.97865223884583
-3.757634401321411,-2.975595235824585,-0.7578220367431641,16.035112380981445,10.953262329101562,21.17209243774414,9.441434860229492,-1.9476642608642578,3.5511040687561035,-2.6924588680267334,1.0,0.15028822422027588,0.19431054592132568,0.4636964797973633,0.4528543949127197,16.015587091445923
-4.679688930511475,-0.23122572898864746,-0.07708740234375,15.973010063171387,29.399324417114258,11.91788101196289,16.192428588867188,-3.4838595390319824,1.038819432258606,-2.571650743484497,1.0,0.1518133282661438,0.1951085329055786,0.37665843963623047,0.4613809585571289,8.641106367111206
-2.8421826362609863,-0.4109830856323242,-2.696349859237671,8.073010444641113,21.061277389526367,19.331462860107422,26.347126007080078,-1.2813777923583984,2.97017765045166,-3.8596267700195312,2.0,0.29918771982192993,0.0,0.38308119773864746,0.4347224235534668,15.68799114227295
-4.608251094818115,-2.506436347961426,-2.731900215148926,24.127155303955078,12.916383743286133,7.031602382659912,19.66217803955078,-2.6104273796081543,2.625541925430298,-4.877492904663086,2.0,0.1529076099395752,0.1776810884475708,0.36088013648986816,0.4306204319000244,11.511945247650146
-4.243218898773193,-1.5747843980789185,-2.4960055351257324,15.29339599609375,9.965057373046875,25.680755615234375,28.947547912597656,-1.9316315650939941,1.4373579025268555,-4.349638938903809,2.0,0.1574164628982544,0.20600050687789917,0.4023735523223877,0.40825819969177246,12.111584901809692
-2.9810211658477783,-1.0335721969604492,-2.6322073936462402,19.810300827026367,22.298513412475586,10.715396881103516,22.256322860717773,-1.4820213317871094,3.495729923248291,-3.5895190238952637,2.0,0.1564854383468628,0.14880353212356567,0.42909908294677734,0.42228245735168457,8.800936222076416
-1.7059307098388672,-1.982336163520813,-1.236655354499817,12.448363304138184,12.338972091674805,7.353964805603027,11.707632064819336,-3.2719321250915527,1.063190221786499,-2.9608609676361084,2.0,0.14972436428070068,0.1802191138267517,0.4628722667694092,0.4193108081817627,5.767282962799072
-2.5220820903778076,-0.8062353134155273,-2.7421181201934814,19.327592849731445,24.747377395629883,9.321846008300781,21.19101333618164,-3.5718154907226562,2.3513545989990234,-2.892894744873047,2.0,0.1509181261062622,0.1935855746269226,0.421619176864624,0.41842103004455566,9.414956331253052
-4.901864051818848,-0.2530090808868408,-0.49337291717529297,27.22903060913086,23.857791900634766,19.326250076293945,12.402464866638184,-4.277426719665527,2.083281993865967,-2.800053834915161,2.0,0.1575492024421692,0.182054340839386,0.5525491237640381,0.41603803634643555,24.30118203163147
