hidden_layers_n,h1_size,h2_size,h3_size,h4_size,alpha,learning_rate_init,beta_1,beta_2,tol,source,msc,dsp,model_update_time,acquisition_time,query_time
-5.2306623458862305,-1.762639045715332,-0.20260190963745117,21.9014892578125,3.7250115871429443,11.878701210021973,17.979244232177734,-1.5538578033447266,3.0022616386413574,-2.6292202472686768,2.0,0.153039813041687,0.16721415519714355,1.3466708660125732,1.2375941276550293,10.79446029663086
-2.4519433975219727,-2.8259780406951904,-0.1315443515777588,17.422103881835938,6.326230049133301,30.72031021118164,18.624935150146484,-4.749589920043945,1.433680772781372,-3.7668251991271973,1.0,0.1546313762664795,0.19684892892837524,0.2487032413482666,0.5264017581939697,88.09062194824219
-4.379899978637695,-0.4297635555267334,-1.4692929983139038,12.219222068786621,21.006439208984375,21.01644515991211,26.986631393432617,-2.6762609481811523,3.676377058029175,-3.60231351852417,2.0,0.1503216028213501,0.20410001277923584,0.22879838943481445,0.3686966896057129,28.273438692092896
-3.442512273788452,-2.8298022747039795,-1.7904969453811646,24.365398406982422,19.283414840698242,6.136646270751953,29.433469772338867,-4.252177715301514,2.019167184829712,-3.521109104156494,1.0,0.1511169672012329,0.20071715116500854,0.22929072380065918,0.5665769577026367,50.99729323387146
-5.022760391235352,-0.17293977737426758,-2.758596897125244,26.167125701904297,30.833467483520508,18.41474151611328,29.21989631652832,-4.852111339569092,1.3097474575042725,-3.3510491847991943,1.0,0.15254288911819458,0.19160199165344238,0.2765347957611084,0.4176299571990967,50.79442071914673
-5.40810489654541,-2.3115007877349854,-2.586711883544922,26.730854034423828,6.828368663787842,28.272998809814453,13.077292442321777,-2.2413082122802734,1.4242775440216064,-4.958678722381592,2.0,0.1789674162864685,0.28952109813690186,0.2666280269622803,0.4694068431854248,16.549205541610718
-3.4785666465759277,-1.022986888885498,-2.1359972953796387,30.184621810913086,7.5259881019592285,4.320240020751953,8.103099822998047,-3.8888604640960693,1.771317958831787,-3.1700849533081055,2.0,0.15197908878326416,0.19832968711853027,0.24459099769592285,0.41260695457458496,28.10119104385376
-4.21516752243042,-1.8776617050170898,-0.3608229160308838,6.801694393157959,24.741939544677734,14.543038368225098,31.844430923461914,-4.0009765625,3.0585193634033203,-2.754493474960327,1.0,0.1540345549583435,0.20923709869384766,0.28202199935913086,0.4429962635040283,26.552608489990234
-3.037160634994507,-2.8635966777801514,-0.8965225219726562,2.827235460281372,31.862361907958984,21.009654998779297,8.55000114440918,-1.8825373649597168,3.823089122772217,-3.1864781379699707,1.0,0.15161442756652832,0.20493948459625244,0.2497873306274414,0.382671594619751,20.916210651397705
-5.509494781494141,-0.25291919708251953,-1.4234434366226196,21.468412399291992,31.281696319580078,21.676563262939453,7.656990051269531,-2.5100765228271484,3.401869773864746,-2.322499990463257,1.0,0.1488294005393982,0.18050479888916016,0.30576300621032715,0.4036128520965576,14.56009554862976
-1.848851203918457,-0.027081727981567383,-2.11181640625,26.609846115112305,29.993892669677734,25.97743797302246,4.273258686065674,-5.167267322540283,2.5026750564575195,-3.861264705657959,2.0,0.15250903367996216,0.19864553213119507,0.4312870502471924,0.4152672290802002,151.27660369873047
-1.9309825897216797,-0.49764537811279297,-1.8339225053787231,10.226363182067871,9.186483383178711,24.58844566345215,27.06299591064453,-2.816399574279785,2.6505508422851562,-3.9757120609283447,1.0,0.14773541688919067,0.18298429250717163,0.2948577404022217,0.4421226978302002,37.03722643852234
-5.870985984802246,-1.8759264945983887,-2.772390604019165,16.003000259399414,16.517658233642578,22.231706619262695,4.57978630065918,-4.8093976974487305,1.135511040687561,-4.711430072784424,2.0,0.15993613004684448,0.16539835929870605,0.22799992561340332,0.39853811264038086,39.57686805725098
-1.5259308815002441,-1.083791971206665,-1.8671811819076538,13.29184341430664,22.5217342376709,29.48220443725586,28.991586685180664,-5.355162620544434,2.363983154296875,-4.8004608154296875,2.0,0.23154997825622559,0.038047730922698975,0.36716222763061523,0.376936674118042,53.84002232551575
-3.80143666267395,-0.5963873863220215,-1.8390027284622192,29.979814529418945,8.095024108886719,16.53577423095703,19.581327438354492,-3.2834324836730957,3.145500659942627,-3.2504096031188965,2.0,0.1478678584098816,0.17499202489852905,0.3463575839996338,0.4368875026702881,45.90562319755554
-5.677133560180664,-1.2390116453170776,-0.9085183143615723,20.92755126953125,19.319894790649414,3.5928597450256348,14.586129188537598,-2.936392307281494,3.791429281234741,-3.3672690391540527,1.0,0.1471385955810547,0.1849116086959839,0.2848184108734131,0.40634989738464355,38.2669951915741
-1.8510146141052246,-0.28116416931152344,-2.173987865447998,11.685179710388184,13.897637367248535,11.95511531829834,28.01520538330078,-3.6925554275512695,2.9646167755126953,-2.988750457763672,2.0,0.1509842872619629,0.16348880529403687,0.28048157691955566,0.3620166778564453,13.680612087249756
-4.99180269241333,-1.551129937171936,-2.4794580936431885,9.361162185668945,29.33320426940918,31.334590911865234,3.563112735748291,-4.418973922729492,3.165079355239868,-4.959665775299072,2.0,0.15171343088150024,0.19079524278640747,0.23659753799438477,0.3718748092651367,72.65882110595703
-3.043757677078247,-1.137808084487915,-1.4213911294937134,14.500064849853516,9.332600593566895,15.342248916625977,29.939733505249023,-3.2481322288513184,1.9654796123504639,-3.6895413398742676,1.0,0.14700591564178467,0.18705624341964722,0.24101924896240234,0.35359644889831543,17.130314111709595
-1.4514474868774414,-1.4092730283737183,-2.0764381885528564,5.6689453125,3.709054470062256,22.49708366394043,3.0313968658447266,-4.752830982208252,3.8944151401519775,-2.9572436809539795,2.0,0.2489224672317505,0.0,0.2716090679168701,0.35785508155822754,9.468555450439453
-1.3497200012207031,-0.6980743408203125,-1.9695075750350952,25.04261589050293,31.19784164428711,11.619867324829102,2.908935785293579,-1.4372100830078125,3.4019100666046143,-2.1108598709106445,2.0,0.20336776971817017,0.1409427523612976,0.2809739112854004,0.37102270126342773,7.180192232131958
-1.9693760871887207,-1.9655606746673584,-2.2059402465820312,6.563894748687744,22.606639862060547,5.9721808433532715,10.405213356018066,-2.6475634574890137,3.3357958793640137,-4.748342990875244,2.0,0.15330463647842407,0.17748194932937622,0.34360265731811523,0.37021708488464355,18.770514726638794
-1.6384363174438477,-0.12615036964416504,-2.852217674255371,21.2082462310791,21.90981101989746,27.86223602294922,5.1773681640625,-4.9244160652160645,3.7734060287475586,-2.8899364471435547,2.0,0.15794706344604492,0.18262970447540283,0.2762477397918701,0.3778820037841797,45.7148814201355
-3.461015224456787,-0.38151049613952637,-0.013762712478637695,30.144775390625,15.113675117492676,4.040197372436523,24.403621673583984,-3.6725378036499023,3.941563129425049,-4.971584320068359,1.0,0.1438230276107788,0.19118762016296387,0.3112518787384033,0.3612174987792969,211.78888082504272
-3.7926201820373535,-0.08119058609008789,-1.424782633781433,12.636697769165039,21.716670989990234,23.175046920776367,30.160844802856445,-4.107669353485107,1.5365502834320068,-2.3322949409484863,2.0,0.1564883589744568,0.18256372213363647,0.30412912368774414,0.4275510311126709,10.785270690917969
-1.2558903694152832,-2.110661506652832,-0.3308725357055664,5.240568161010742,23.249834060668945,5.57260799407959,28.884984970092773,-5.686861991882324,1.3949966430664062,-2.5828099250793457,2.0,0.2489224672317505,0.0,0.26041698455810547,0.3982868194580078,35.37267518043518
-3.534914255142212,-2.1581108570098877,-1.9744056463241577,25.289697647094727,3.457996368408203,24.134889602661133,20.52509307861328,-4.807657718658447,2.7463080883026123,-4.571530342102051,2.0,0.19156169891357422,0.15182608366012573,0.27881526947021484,0.40793466567993164,66.54689311981201
-1.2365550994873047,-2.616316795349121,-0.224442720413208,18.467214584350586,6.74905252456665,31.45818328857422,10.329431533813477,-5.389575481414795,3.5666513442993164,-2.336165428161621,1.0,0.22946101427078247,0.028261661529541016,0.3056657314300537,0.4649629592895508,21.65706491470337
-4.538130283355713,-0.22902464866638184,-2.922839641571045,15.422967910766602,3.824352979660034,2.130457878112793,6.9540910720825195,-2.703747510910034,3.3270678520202637,-2.6515703201293945,1.0,0.16195887327194214,0.1881350874900818,0.4035959243774414,0.5233824253082275,19.090269565582275
-3.656503915786743,-2.194812536239624,-1.4882254600524902,26.060367584228516,11.25946044921875,25.53178596496582,7.507577896118164,-2.443077325820923,3.420665740966797,-4.173508644104004,2.0,0.15390193462371826,0.1833779215812683,0.37960052490234375,0.5130410194396973,55.03643608093262
-5.877932548522949,-2.5698354244232178,-2.6884264945983887,18.397607803344727,26.276153564453125,12.791522026062012,17.97161865234375,-1.2578954696655273,3.273189067840576,-3.0397770404815674,2.0,0.20847642421722412,0.06858396530151367,3.6541357040405273,6.0898542404174805,11.70069670677185
-2.10831880569458,-1.8134946823120117,-0.26085352897644043,30.814620971679688,11.47481632232666,24.037353515625,7.379757404327393,-1.736297607421875,3.2336113452911377,-3.4951393604278564,1.0,0.15516191720962524,0.174635648727417,8.057488203048706,11.722073316574097,116.67094492912292
-3.4636378288269043,-1.2293777465820312,-2.883521556854248,30.14556121826172,31.26978874206543,21.97136116027832,28.88360595703125,-3.1152234077453613,3.763873338699341,-2.254746913909912,2.0,0.15317267179489136,0.19647127389907837,3.6254191398620605,5.595007419586182,40.41270923614502
-5.2880635261535645,-1.890375018119812,-1.1475316286087036,26.463232040405273,19.0465087890625,6.120058059692383,30.782493591308594,-2.25982666015625,3.336390733718872,-3.82476806640625,1.0,0.15449845790863037,0.2060520052909851,4.621394157409668,4.221425294876099,80.76142001152039
-5.597736835479736,-2.7964401245117188,-0.8928461074829102,29.264583587646484,7.178906440734863,7.672410488128662,10.527284622192383,-1.105863094329834,2.564678907394409,-4.0510149002075195,1.0,0.18384140729904175,0.11318939924240112,1.5351121425628662,4.833102703094482,40.90146040916443
-3.995149850845337,-2.144019603729248,-0.6073892116546631,7.219770431518555,24.954883575439453,6.998181343078613,29.901302337646484,-1.9410338401794434,1.3676809072494507,-4.582275390625,1.0,0.14892864227294922,0.1881619691848755,3.135629415512085,3.355797290802002,24.432891845703125
-5.146636009216309,-0.8013157844543457,-2.119610071182251,16.23416519165039,7.881226539611816,11.820796966552734,29.724609375,-4.178377628326416,1.9136583805084229,-2.810016632080078,1.0,0.15240991115570068,0.20023584365844727,3.9101974964141846,3.646239995956421,22.132928133010864
-1.3058176040649414,-2.1174557209014893,-0.24611711502075195,3.0733883380889893,10.238651275634766,12.838020324707031,24.312103271484375,-1.9050374031066895,2.394420623779297,-3.519817352294922,1.0,0.15662109851837158,0.18155020475387573,1.9589252471923828,5.217894554138184,22.160002946853638
-4.10727071762085,-2.158334732055664,-1.661474347114563,30.1110897064209,30.974590301513672,2.3198814392089844,4.180588722229004,-3.192004919052124,3.876354217529297,-3.8110218048095703,2.0,0.14687323570251465,0.1823892593383789,0.34549927711486816,0.4819655418395996,94.31798315048218
-3.235515594482422,-0.03953051567077637,-1.795663833618164,9.414831161499023,23.201030731201172,16.66897964477539,7.589620113372803,-2.8774490356445312,2.4707460403442383,-4.656038761138916,2.0,0.1718069314956665,0.14355599880218506,0.3144984245300293,0.4219787120819092,26.01125192642212
-2.964644432067871,-2.1063361167907715,-1.665881872177124,13.90597915649414,27.984050750732422,13.34341049194336,2.6685903072357178,-4.90152645111084,2.1408677101135254,-4.318909645080566,1.0,0.15605700016021729,0.20943355560302734,0.32359838485717773,0.38883280754089355,115.65153288841248
-4.672218322753906,-1.5415898561477661,-1.7094314098358154,29.64147186279297,23.974210739135742,15.407783508300781,22.807334899902344,-2.287260055541992,3.216238498687744,-3.751042366027832,2.0,0.16000252962112427,0.17180228233337402,0.2976217269897461,0.3996007442474365,21.873347520828247
-4.085141181945801,-0.0025315284729003906,-2.010031223297119,22.735902786254883,11.703246116638184,21.84149742126465,17.03143310546875,-4.985967636108398,1.7601416110992432,-3.0732533931732178,2.0,0.16278713941574097,0.19199448823928833,0.34285712242126465,0.4334292411804199,21.46541714668274
-5.755701541900635,-0.1522071361541748,-2.0888123512268066,21.27661895751953,10.625160217285156,3.490812301635742,5.0795674324035645,-5.527667045593262,2.0376076698303223,-3.695847272872925,2.0,0.1949472427368164,0.06522387266159058,0.6256725788116455,0.7633600234985352,55.93145132064819
-1.3742055892944336,-0.2716677188873291,-0.5189378261566162,9.182607650756836,15.35627555847168,13.81982135772705,26.315017700195312,-4.348668098449707,2.7993600368499756,-3.525688886642456,1.0,0.15088492631912231,0.19528734683990479,0.3142716884613037,2.160250186920166,57.778197288513184
-4.1797194480896,-1.77210533618927,-2.6899445056915283,29.1701602935791,8.144062042236328,28.08363914489746,12.240818977355957,-4.045810699462891,1.713944911956787,-3.9776997566223145,2.0,0.1504536271095276,0.18735772371292114,0.2634012699127197,0.4157555103302002,76.53791236877441
-1.8162031173706055,-2.5221986770629883,-2.85081148147583,12.459268569946289,19.16598129272461,17.87267303466797,9.626911163330078,-3.5651140213012695,2.3590097427368164,-4.974682807922363,2.0,0.1501225233078003,0.19309735298156738,0.2820298671722412,0.4665522575378418,39.45560836791992
-4.2849249839782715,-1.2478854656219482,-2.042759418487549,31.82669448852539,6.726302623748779,9.848028182983398,21.026615142822266,-4.006891250610352,3.349494695663452,-3.1694438457489014,2.0,0.15178018808364868,0.18051713705062866,0.3452117443084717,0.464000940322876,43.661051988601685
-5.981382846832275,-0.4099924564361572,-2.5116682052612305,29.031620025634766,28.86028289794922,14.805862426757812,14.083778381347656,-3.3468682765960693,1.1933059692382812,-3.8852972984313965,1.0,0.15061956644058228,0.1809384822845459,0.29875993728637695,0.4495120048522949,43.06708097457886
-5.3110551834106445,-0.6632821559906006,-2.8467202186584473,21.381900787353516,15.41415786743164,2.789745807647705,24.266504287719727,-2.785428762435913,1.1363255977630615,-2.962836742401123,1.0,0.1604672074317932,0.19163131713867188,0.37270498275756836,0.4542570114135742,21.54038953781128
-5.597124099731445,-0.6783578395843506,-2.196087598800659,16.78789520263672,4.909688472747803,4.237299919128418,5.988281726837158,-4.5608978271484375,2.4547009468078613,-3.057490110397339,2.0,0.19905924797058105,0.08593225479125977,0.2945523262023926,0.41214537620544434,22.95290780067444
-1.6443333625793457,-2.7698705196380615,-1.3104112148284912,19.857967376708984,14.318514823913574,7.548723220825195,2.4204628467559814,-5.932589530944824,2.8576619625091553,-4.8157639503479,2.0,0.25780797004699707,0.04683184623718262,0.27328920364379883,0.4197385311126709,62.28050971031189
-4.430544376373291,-2.009037494659424,-1.190341830253601,31.687170028686523,27.18989372253418,3.2753806114196777,4.771792888641357,-1.7709875106811523,2.140476942062378,-4.766340255737305,2.0,0.16112971305847168,0.15845680236816406,0.2614591121673584,0.4058527946472168,18.809325218200684
-5.319931983947754,-2.0108110904693604,-1.5727640390396118,21.670026779174805,29.171463012695312,22.19234848022461,29.55428123474121,-1.4811697006225586,1.0380244255065918,-2.15307354927063,2.0,0.15880823135375977,0.1645277738571167,0.2693936824798584,0.4223453998565674,5.3578081130981445
-4.22520637512207,-2.1856813430786133,-1.7791863679885864,26.33910369873047,11.457473754882812,25.044580459594727,9.580703735351562,-5.351438522338867,1.780318021774292,-3.228987455368042,2.0,0.2239241600036621,0.04340839385986328,0.30178284645080566,0.421048641204834,86.05860018730164
-3.6798744201660156,-0.5638036727905273,-1.6027987003326416,26.86817741394043,31.84288787841797,24.4799861907959,29.469982147216797,-5.693318843841553,2.411147117614746,-3.415844678878784,2.0,0.24600505828857422,0.02211594581604004,0.28180480003356934,0.4451570510864258,96.56814479827881
-3.5857326984405518,-1.4425222873687744,-2.4162724018096924,12.046608924865723,24.94274139404297,17.562870025634766,11.290005683898926,-2.1337709426879883,1.9870394468307495,-3.7530736923217773,2.0,0.1522442102432251,0.19200915098190308,0.29822349548339844,0.43386387825012207,10.311616897583008
-4.50697135925293,-0.8431522846221924,-1.8111727237701416,20.61481285095215,26.161479949951172,8.694267272949219,9.939242362976074,-5.472629547119141,3.14670991897583,-4.4088358879089355,2.0,0.21377915143966675,0.04534173011779785,0.26154160499572754,0.4090428352355957,69.76272249221802
-3.8113439083099365,-0.9865255355834961,-1.0032765865325928,31.93276596069336,28.640872955322266,21.924957275390625,2.7922544479370117,-1.9442081451416016,1.9783580303192139,-2.8720436096191406,2.0,0.1525091528892517,0.1749356985092163,0.31835508346557617,0.3834850788116455,16.755316257476807
-3.7036027908325195,-2.6816534996032715,-1.8951600790023804,3.542802095413208,28.45957374572754,13.0856351852417,4.168658256530762,-3.570859670639038,3.5006513595581055,-3.3758203983306885,2.0,0.15330517292022705,0.18669074773788452,0.3258321285247803,0.4521663188934326,24.977229833602905
-1.410454273223877,-1.1119627952575684,-0.7510647773742676,7.220426082611084,22.979333877563477,14.262588500976562,9.836507797241211,-5.320982933044434,2.5566303730010986,-2.388674736022949,1.0,0.2489224672317505,0.0,0.35450220108032227,0.406292200088501,8.613316535949707
-3.6993632316589355,-0.697486162185669,-0.8219258785247803,17.918310165405273,18.23151397705078,20.2828311920166,31.187599182128906,-4.889960289001465,2.228261947631836,-3.6521410942077637,2.0,0.16577142477035522,0.18853825330734253,0.279923677444458,0.41297435760498047,53.25055551528931
-3.0014760494232178,-0.37672948837280273,-1.8170255422592163,5.144326210021973,31.922536849975586,2.1311757564544678,6.203956604003906,-5.571521282196045,2.145244598388672,-4.558961868286133,2.0,0.24912136793136597,0.002263784408569336,0.2776784896850586,0.41028404235839844,50.19675946235657
-3.32922101020813,-2.9480342864990234,-2.2633841037750244,21.072364807128906,28.226360321044922,10.528108596801758,16.96039581298828,-1.4592208862304688,2.1826186180114746,-4.569295883178711,2.0,0.17644667625427246,0.1760852336883545,0.3476378917694092,0.3840484619140625,7.976332664489746
-4.57586145401001,-2.014169454574585,-1.0265775918960571,10.362990379333496,21.714946746826172,13.069318771362305,22.110389709472656,-3.4612011909484863,3.666865110397339,-3.26505446434021,2.0,0.15018880367279053,0.18994587659835815,0.3411741256713867,0.39259886741638184,18.874430418014526
-2.49540376663208,-0.33469367027282715,-0.44177961349487305,13.979029655456543,5.480375289916992,4.185972690582275,8.666603088378906,-2.8953027725219727,3.7047336101531982,-4.504499435424805,1.0,0.1477353572845459,0.16693264245986938,0.30439066886901855,0.3940443992614746,50.4258668422699
-1.8814048767089844,-2.342353105545044,-0.3709523677825928,4.9824018478393555,29.648475646972656,22.95119857788086,4.752349853515625,-4.317434310913086,3.083904981613159,-3.6186654567718506,2.0,0.15118300914764404,0.18381661176681519,0.3179967403411865,0.39435911178588867,55.78546738624573
-4.2493743896484375,-0.8823580741882324,-1.5226571559906006,13.216898918151855,25.7408447265625,26.090404510498047,10.783845901489258,-1.4955964088439941,1.9646111726760864,-3.8776021003723145,2.0,0.15867549180984497,0.145707368850708,0.3594934940338135,0.40572357177734375,8.179402112960815
-1.3221197128295898,-1.761989712715149,-0.08789443969726562,27.387392044067383,6.7677998542785645,27.87533950805664,8.72054672241211,-3.5990753173828125,3.8735954761505127,-3.2439351081848145,2.0,0.1487298607826233,0.1847316026687622,0.32389116287231445,0.39299678802490234,55.37873387336731
-1.1713790893554688,-2.7525808811187744,-0.19739365577697754,11.920134544372559,21.695804595947266,15.00627326965332,6.1262664794921875,-2.8538708686828613,1.9615530967712402,-3.315113067626953,1.0,0.14965826272964478,0.18761283159255981,0.3290901184082031,0.5532817840576172,24.370561838150024
-1.5149602890014648,-2.814727544784546,-1.0295815467834473,17.771549224853516,25.889890670776367,21.623117446899414,23.302310943603516,-1.3807792663574219,1.6856780052185059,-4.460452079772949,1.0,0.18735218048095703,0.19169610738754272,0.3336296081542969,0.4508779048919678,16.410203218460083
-3.8279826641082764,-0.10113668441772461,-0.4140138626098633,30.900617599487305,10.496000289916992,26.221309661865234,16.228397369384766,-1.8341169357299805,3.033099412918091,-4.208601951599121,1.0,0.14929360151290894,0.19513201713562012,0.3140883445739746,0.4291954040527344,53.54393482208252
-1.464681625366211,-0.23901700973510742,-2.51743221282959,28.50189208984375,30.31114959716797,12.76708984375,2.2720587253570557,-5.852905750274658,1.4181591272354126,-3.75565242767334,2.0,0.32371848821640015,0.11597579717636108,0.37679314613342285,0.5287885665893555,70.3799319267273
-3.6838929653167725,-0.15313386917114258,-1.0123943090438843,28.857831954956055,8.94243049621582,15.021209716796875,22.19845199584961,-3.061051845550537,2.6209301948547363,-2.8279943466186523,2.0,0.14846426248550415,0.1889476776123047,0.31891536712646484,0.42865729331970215,23.054279565811157
-5.344116687774658,-1.3113614320755005,-0.43714380264282227,16.623355865478516,6.947894096374512,11.225297927856445,31.58097267150879,-5.355780124664307,3.4726712703704834,-3.668700695037842,2.0,0.24653548002243042,0.0030039548873901367,0.48688173294067383,0.4258856773376465,62.64805006980896
-5.337162494659424,-2.6843652725219727,-2.2465784549713135,6.419583320617676,11.304694175720215,28.387449264526367,9.017566680908203,-3.121771812438965,3.6144959926605225,-3.301515579223633,2.0,0.15224426984786987,0.18669945001602173,0.34894752502441406,0.4049642086029053,14.082730531692505
-2.1796298027038574,-2.5840697288513184,-1.0628623962402344,29.210710525512695,29.71227264404297,25.79704475402832,4.653179168701172,-5.6324687004089355,3.1676559448242188,-4.612166881561279,2.0,0.22027695178985596,0.044206082820892334,0.45981717109680176,0.47454214096069336,151.12224626541138
-5.850646495819092,-1.2348483800888062,-1.2557324171066284,15.418119430541992,5.5016679763793945,15.13564395904541,9.961790084838867,-3.322584390640259,2.012862205505371,-2.403718948364258,2.0,0.149591863155365,0.19174718856811523,0.46239471435546875,0.5383546352386475,6.895634889602661
-5.907169818878174,-2.8176164627075195,-0.5685925483703613,30.235214233398438,21.184528350830078,12.70396614074707,18.77415657043457,-1.8520689010620117,3.624340534210205,-4.852748394012451,2.0,0.15356993675231934,0.16489309072494507,0.6780047416687012,0.5076355934143066,20.966906309127808
-3.8705244064331055,-1.1171289682388306,-0.2584660053253174,8.80794906616211,24.954679489135742,19.90205955505371,22.116107940673828,-2.484403371810913,2.3846535682678223,-4.65179443359375,2.0,0.14680635929107666,0.19182008504867554,0.41317081451416016,0.46338915824890137,29.68699073791504
-3.1487998962402344,-2.348529577255249,-1.1415237188339233,21.774492263793945,21.598705291748047,31.699180603027344,5.157380104064941,-2.6167619228363037,3.1941452026367188,-2.172677993774414,2.0,0.1537691354751587,0.14616459608078003,0.40511465072631836,0.48192834854125977,8.493662118911743
-1.7327556610107422,-2.71858811378479,-1.4016525745391846,12.282666206359863,14.420646667480469,13.97671890258789,25.830997467041016,-2.442161798477173,1.0887691974639893,-3.340292453765869,1.0,0.15419989824295044,0.19714492559432983,0.40140461921691895,0.453967809677124,17.561482667922974
-4.837839126586914,-1.5551217794418335,-0.14455080032348633,16.18292999267578,28.812410354614258,5.726296424865723,12.620648384094238,-1.8672685623168945,1.0542179346084595,-3.732987403869629,1.0,0.14989042282104492,0.20229822397232056,0.5465357303619385,0.42807984352111816,23.44320297241211
-3.978024959564209,-0.21448493003845215,-0.33887505531311035,31.958702087402344,10.502117156982422,6.929926872253418,7.300042629241943,-1.9537386894226074,2.856633186340332,-2.0211167335510254,2.0,0.15244275331497192,0.19512063264846802,0.3834116458892822,0.41259264945983887,7.074164390563965
-1.5852699279785156,-1.3386831283569336,-1.955249547958374,31.329299926757812,13.553641319274902,30.713481903076172,19.419761657714844,-5.082106113433838,2.8861427307128906,-4.397581100463867,1.0,0.15463131666183472,0.2053336501121521,0.3930938243865967,0.43309903144836426,249.03009819984436
-4.605002403259277,-0.29877519607543945,-1.890451192855835,15.96624755859375,27.657495498657227,31.60999870300293,24.23943519592285,-2.8520359992980957,1.201108455657959,-3.324634552001953,2.0,0.1540347933769226,0.20457661151885986,0.5626773834228516,0.470550537109375,10.53655457496643
-3.5790348052978516,-1.9193267822265625,-0.52248215675354,5.013307571411133,19.99679183959961,14.99945068359375,11.625005722045898,-1.573194980621338,3.1122889518737793,-4.107732772827148,2.0,0.16510844230651855,0.1678677201271057,1.248612642288208,0.6680619716644287,10.907492399215698
-5.102500915527344,-2.1914262771606445,-2.0143420696258545,21.679582595825195,20.41179656982422,31.498001098632812,5.6666436195373535,-5.587438106536865,3.409350633621216,-2.0382511615753174,1.0,0.22959357500076294,0.02419358491897583,0.564882755279541,0.46149206161499023,44.50656795501709
-3.038332462310791,-0.44292497634887695,-0.5441765785217285,13.911964416503906,23.669097900390625,16.30119514465332,25.935630798339844,-2.8586678504943848,1.7031028270721436,-4.801912784576416,2.0,0.15032124519348145,0.17511165142059326,0.822404146194458,0.579082727432251,21.940678119659424
-5.148148536682129,-1.4538323879241943,-0.23922419548034668,18.613018035888672,28.587995529174805,21.011659622192383,7.9775238037109375,-5.500309944152832,3.060138702392578,-4.1346540451049805,1.0,0.20078235864639282,0.06493788957595825,0.49576783180236816,0.47994017601013184,174.58659505844116
-3.293553590774536,-0.8010194301605225,-2.491410255432129,10.597753524780273,28.691133499145508,28.867565155029297,10.9717435836792,-2.7560336589813232,2.102626085281372,-2.6903412342071533,2.0,0.14952564239501953,0.17415839433670044,0.3301682472229004,0.8369860649108887,12.699309825897217
-1.948312759399414,-2.0707480907440186,-1.2632569074630737,17.482595443725586,11.121687889099121,22.836380004882812,28.087135314941406,-5.706818580627441,1.3317052125930786,-2.1258912086486816,2.0,0.2771039605140686,0.035309672355651855,0.3590703010559082,0.4725944995880127,2.9301517009735107
-1.239208698272705,-1.2101095914840698,-2.360060214996338,13.058921813964844,19.59929847717285,21.941967010498047,10.638570785522461,-2.058967113494873,2.1963798999786377,-3.670508623123169,1.0,0.16142868995666504,0.2252664566040039,0.39159250259399414,0.5280919075012207,13.463182210922241
-1.5061063766479492,-1.859546422958374,-1.4562983512878418,17.37425994873047,30.82628059387207,10.632367134094238,3.617877960205078,-4.533317565917969,1.5948905944824219,-4.221065521240234,2.0,0.15403443574905396,0.19337117671966553,0.3432800769805908,0.5075850486755371,65.5456874370575
-2.179082155227661,-2.564087152481079,-0.9480862617492676,15.07888126373291,3.9635024070739746,13.819132804870605,7.4774627685546875,-2.6665337085723877,1.6656506061553955,-2.4271955490112305,2.0,0.15555977821350098,0.20673418045043945,0.3935275077819824,0.852092981338501,5.4740142822265625
-2.2124176025390625,-2.8113677501678467,-0.2504847049713135,8.866113662719727,20.916000366210938,18.10912322998047,21.661218643188477,-1.705500602722168,2.786031723022461,-3.665886640548706,1.0,0.15410101413726807,0.1870335340499878,0.5634214878082275,0.6378304958343506,19.412617921829224
-2.7125284671783447,-0.00401616096496582,-2.359367609024048,5.467240333557129,3.1346137523651123,4.53242826461792,27.839942932128906,-2.996656894683838,1.4407801628112793,-2.868075132369995,2.0,0.2489224672317505,0.0,0.4020051956176758,0.45960164070129395,2.71008563041687
-4.394052982330322,-1.6539467573165894,-1.1175172328948975,26.38724136352539,25.20966339111328,15.426982879638672,26.834739685058594,-1.195207118988037,3.3258817195892334,-3.373995780944824,2.0,0.1823488473892212,0.19849950075149536,0.3515055179595947,0.46268677711486816,17.766212701797485
-1.9522061347961426,-0.9290168285369873,-2.5984747409820557,28.070066452026367,6.43303108215332,27.296483993530273,9.80429458618164,-3.3253283500671387,2.953700304031372,-3.3648643493652344,1.0,0.1465749740600586,0.19477039575576782,0.5949211120605469,0.4646720886230469,50.6053249835968
-4.194085597991943,-2.533220052719116,-1.3274962902069092,9.988073348999023,7.280398368835449,26.192628860473633,4.016892433166504,-4.983438968658447,2.9825775623321533,-4.087353706359863,2.0,0.2257148027420044,0.02949005365371704,0.47578001022338867,0.4747934341430664,62.43894052505493
-5.896481990814209,-2.0492100715637207,-1.9598290920257568,6.675939083099365,31.319381713867188,24.95537567138672,19.334224700927734,-1.4805569648742676,1.1650086641311646,-3.3401622772216797,1.0,0.16301977634429932,0.17964643239974976,0.3972513675689697,0.4251117706298828,14.500662326812744
-3.6653685569763184,-1.5512008666992188,-0.7255027294158936,9.856332778930664,29.125019073486328,27.629657745361328,11.396890640258789,-2.504621982574463,1.7818909883499146,-3.336087465286255,1.0,0.1512165665626526,0.17942053079605103,0.3319883346557617,0.4245128631591797,18.81241750717163
